c,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,
,,"Đổ Bê tông vách ram dốc, vách tầng hầm",,2 ngày,25/08/2026,26/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d. CÔNG TÁC THI CÔNG CỘT TẦNG HẦM (87 CỘT),,20 ngày,27/08/2026,15/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld cốt thép cột tầng hầm,,10 ngày,27/08/2026,05/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Ván khuôn cột tầng hầm,,15 ngày,31/08/2026,14/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông Cột tới đáy dầm sàn tầng 1,,10 ngày,06/09/2026,15/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"e. CÔNG TÁC THI CÔNG THÁO DỞ VÁN KHUÔN, VÁCH, CỘT TẦNG HẦM.",,15 ngày,03/09/2026,17/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo dở Vách ram dốc, tầng hầm (Bao gồm quét chống thấm bitum)",,5 ngày,03/09/2026,07/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tháo dở Cốp pha Cột tầng hầm cote -3.9 đến cote đáy dầm tầng 1 ,,10 ngày,08/09/2026,17/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f. CÔNG TÁC THI CÔNG MÚC CÁT VÀO COTE -3.9 ĐẾN COTE -0.15,,9 ngày,18/09/2026,24/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"San, lấp nền cote -3.9 đến cote-0.15",,4 ngày,18/09/2026,24/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bơm nước vào nền cote -3.9 đến cote-0.15, đầm chặt K95",,7 ngày,20/09/2026,26/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,B. THI CÔNG PHẦN THÂN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a. CÔNG TÁC THI CÔNG DẦM - SÀN- CỘT TẦNG 1 (28.88X65=1.877m2),,60 ngày,27/09/2026,25/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld ván khuôn, Đổ Bêtông lót mác 150 Dầm tàng 1",,10 ngày ,27/09/2026,06/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép Dầm, Hố thang máy tầng1",,20 ngày,01/10/2026,20/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld Cốp pha Dầm (Xây cốppha thí bằng gạch), Hố thang máy",,15 ngày ,07/10/2026,21/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đầm nén nền K95 tầng 1,,5 ngày,18/10/2026,22/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông lót mác 150 sàn tầng 1,,3 ngày,23/10/2026,25/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld cốt thép sàn tầng 1,,10 ngày,26/10/2026,04/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu cốt thép ( chỉnh sửa....),,2 ngày,05/11/2026,06/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông dầm sàn tầng 1,,1 ngày,07/11/2026,07/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld cốt thép Cột tầng 1 (100 Cột) (đã bao gồm nghiệm thu cốt thép),,10 ngày,08/11/2026,17/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốp pha Cột tầng 1 (100 Cột) (đã bao gồm nghiệm thu VK),,15 ngày,10/11/2026,24/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông Cột tầng 1,,5 ngày,21/11/2026,25/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b. CÔNG TÁC THI CÔNG DẦM - SÀN- CỘT TẦNG 2 (28.88X65=1.877m2),,31 ngày,24/11/2026,25/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp dựng giàn giáo, cốppha dầm, sàn tầng 2",,10 ngày,24/11/2026,03/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép dầm, sàn tầng 2",,15 ngày,28/11/2026,12/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, ván khuôn dầm sàn tầng 2",,2 ngày,13/12/2026,14/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông dầm sàn tầng 2,,1 ngày,15/12/2026,15/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốt thép cột tầng 2 (đã bao gồm nghiệm thu cốt thép),,7 ngày,16/12/2026,22/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốppha cột tầng 2 (đã bao gồm nghiệm thu VK),,7 ngày,17/12/2026,23/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông Cột,,2 ngày,24/12/2026,25/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c. CÔNG TÁC THI CÔNG DẦM - SÀN- CỘT TẦNG 3 (28.88X65=1.877m2),,38 ngày,26/12/2026,03/02/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp dựng giàn giáo, cốppha dầm, sàn tầng 3",,10 ngày,26/12/2026,04/01/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép dầm, sàn tầng 3",,15 ngày,30/12/2026,13/01/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, ván khuôn dầm sàn tầng 3",,2 ngày,14/01/2027,15/01/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông dầm sàn tầng 3,,1 ngày,16/01/2027,16/01/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốt thép cột tầng 2 (đã bao gồm nghiệm thu cốt thép),,7 ngày,17/01/2027,23/01/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốppha cột tầng 2 (đã bao gồm nghiệm thu VK),,7 ngày,18/01/2027,24/01/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông Cột,,2 ngày,25/01/2027,26/01/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo Cốppha Cột tầng Hầm, 1,2",,6 ngày,27/01/2027,01/02/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Dọn dẹp, vệ sinh mặt bằng công trình (từ dưới lên trên, từ trong ra ngoài)",,2 ngày,02/02/2027,03/02/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghỉ Tết Nguyên Đán,,11 ngày,04/02/2027,14/02/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d. CÔNG TÁC THI CÔNG DẦM - SÀN- CỘT TẦNG 4 (28.88X65=1.877m2),,32 ngày,15/02/2027,18/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp dựng giàn giáo, cốppha dầm, sàn tầng 4",,10 ngày,15/02/2027,24/02/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép dầm, sàn tầng 4",,15 ngày,19/02/2027,05/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, ván khuôn dầm sàn tầng 4",,2 ngày,06/03/2027,07/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông dầm sàn tầng 4,,1 ngày,08/03/2027,08/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốt thép cột tầng 4 (đã bao gồm nghiệm thu cốt thép),,7 ngày,09/03/2027,15/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốppha cột tầng 4 (đã bao gồm nghiệm thu VK),,7 ngày,10/03/2027,16/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông Cột,,2 ngày,17/03/2027,18/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e. CÔNG TÁC THI CÔNG DẦM - SÀN- CỘT TẦNG 5 (55.6X28.88=1.605m2),,42 ngày,19/03/2027,19/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp dựng giàn giáo, cốppha dầm, sàn tầng 5",,10 ngày,19/03/2027,29/03/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép dầm, sàn tầng 5",,15 ngày,23/03/2027,06/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, ván khuôn dầm sàn tầng 5",,2 ngày,07/04/2027,08/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông dầm sàn tầng 5,,1 ngày,09/04/2027,09/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốt thép cột tầng 5 (đã bao gồm nghiệm thu cốt thép),,7 ngày,10/04/2027,16/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốppha cột tầng 5 (đã bao gồm nghiệm thu VK),,7 ngày,11/04/2027,17/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông Cột,,2 ngày,18/04/2027,19/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo cốppha dầm sàn tầng 1,2",,10 ngày,20/04/2027,29/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f. CÔNG TÁC THI CÔNG DẦM - SÀN- CỘT TẦNG TUM (55.6X28.88=1.605M2),,31 ngày,02/05/2027,02/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp dựng giàn giáo, cốppha dầm, sàn tầng 5",,10 ngày,02/05/2027,11/05/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép dầm, sàn tầng 5",,15 ngày,06/05/2027,20/05/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, ván khuôn dầm sàn tầng 5",,2 ngày,21/05/2027,22/05/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông dầm sàn tầng 5,,1 ngày,23/05/2027,23/05/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốt thép cột tầng 5 (đã bao gồm nghiệm thu cốt thép),,4 ngày,24/05/2027,27/05/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gcld Cốppha cột tầng 5 (đã bao gồm nghiệm thu VK),,4 ngày,28/05/2027,31/05/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông Cột,,2 ngày,01/06/2027,02/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,g. CÔNG TÁC THI CÔNG DẦM - SÀN TẦNG MÁI (148+614=762m2),,15 ngày,03/06/2027,17/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp dựng giàn giáo, cốppha dầm, sàn tầng Mái",,10 ngày,03/06/2027,12/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép dầm, sàn tầng Mái",,10 ngày,05/06/2027,14/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, ván khuôn dầm sàn tầng Mái",,2 ngày,15/06/2027,16/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ Bê tông dầm sàn tầng Mái,,1 ngày,17/06/2027,17/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo cốppha dầm sàn tầng 3,4,5 tum, mái",,15 ngày,30/06/2027,14/07/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C. CÔNG TÁC THI CÔNG PHẦN HOÀN THIỆN THÔ và TINH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a. CÔNG TÁC THI CÔNG XÂY TRÁT TẦNG HẦM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xây, Trát tường cầu thang bộ, phòng HK, Thang máy",,7 ngày,21/04/2027,27/04/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"b. CÔNG TÁC THI CÔNG XÂY TRÁT TẦNG 1,2",,75 ngày,21/04/2027,17/07/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xây tường bồn hoa, đắp chỉ Cột trang trí, cầu thang, Wc, Kho",,60 ngày,21/04/2027,21/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Trát tường bồn hoa, đắp chỉ Cột trang trí, cầu thang, Wc, Kho",,60 ngày,06/05/2027,06/07/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"c. CÔNG TÁC THI CÔNG XÂY TRÁT TẦNG 3,4",,75 ngày,06/07/2027,17/09/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xây tường Ngăn Phòng, đắp chỉ Cột, Cầu thang, hộp gen, Ban công, Bồn hoa (trong và ngoài nhà)",,60 ngày,06/07/2027,06/09/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Trát tường Ngăn Phòng, đắp chỉ Cột, Cầu thang, hộp gen, Ban công, Bồn hoa (trong và ngoài nhà)",,60 ngày,17/07/2027,17/09/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"d. CÔNG TÁC THI CÔNG XÂY TRÁT TẦNG 5, Mái",,75 ngày,06/07/2027,17/09/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xây tường Ngăn Phòng, đắp chỉ Cột, Cầu thang, hộp gen, Ban công, Bồn hoa (trong và ngoài nhà)",,60 ngày,18/09/2027,18/11/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Trát tường Ngăn Phòng, đắp chỉ Cột, Cầu thang, hộp gen, Ban công, Bồn hoa (trong và ngoài nhà)",,60 ngày,02/10/2027,02/12/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"D. CÔNG TÁC THI CÔNG PHẦN SƠN, ỐP LÁT, ĐÓNG TRẦN",,210 ngày,21/05/2027,21/12/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đóng trần thạch cao tầng 1 đến tầng tum,,,21/05/2027,21/12/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sơn nước trong và ngoài nhà,,,21/05/2027,21/12/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ốp, lát  (trong, ngoài nhà)",,,21/05/2027,21/12/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"E. CÔNG TÁC THI CÔNG PHẦN LĐ CỬA, MÁI KÍNH, LẮP BC GỖ, LỢP NGÓI",,210 ngày,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp cửa Gỗ, chống cháy trong và ngoài nhà các tầng",,,21/07/2027,21/02/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp hệ I 100x200 mái kính cường lực dày 12mm tầng , kính lấy sáng tầng mái",,,21/07/2027,21/02/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp Ban công B1,B2,B3,B4,B5, lá Xách",,,21/07/2027,21/02/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp trụ gỗ, bán kèo từ tầng 4 lên mái",,,21/07/2027,21/02/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lợp ngói (bao gồm quét chống thấm),,,21/07/2027,21/02/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,F. CÔNG TÁC THI CÔNG PHẦN LẮP ĐẶT THIẾT BỊ,,330 ngày,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp đặt đèn trong và ngoài nhà, quạt, Hệ thống máy lạnh, thang máy",,,22/06/2027,22/04/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp thiết bị WC, Lavabo, Nội thất, Quầy Bar, Quầy Buffer",,,21/07/2027,21/05/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"G. CÔNG TÁC VỆ SINH THÔ, TINH VÀ SÉT ÚP ĐỒ NỘI THẤT",,180 ngày,22/03/2028,22/06/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Vệ sinh thô, tinh từ tầng hầm đến mái",,,10/03/2028,22/06/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp đặt nội thất Giường, tủ, bàn, ghế....từ tầng 1 đến tầng 5",,,22/03/2028,22/06/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Vận hành chạy thử,,7 ngày,23/06/2028,30/06/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HỒ BƠI NGƯỜI LỚN, TRẺ, HỒ CẢNH QUAN",,4 ngày,01/04/2026,04/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"TIẾN ĐỘ THI CÔNG HỒ BƠI, HỒ CẢNH QUAN, BỂ TỰ HOẠI, TÁCH MỠ (49X10=490m2)",,180 ngày,20/04/2026,20/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A. CÔNG TÁC CHUẨN BỊ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bàn giao mặt bằng, giao nhận mốc (kiểm tra tọa độ, cao độ mốc)",,2 ngày,20/04/2026,21/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"LDVP Ban Chỉ huy, Làm đường công vụ, kho bãi tập kết vật tư, Wc tạm, Bãi gia công, Tập kết
thiết bị máy móc, đi kiểm tra năng lực các trạm Bê tông.",,5 ngày,20/04/2026,24/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"A. CÔNG TÁC THI CÔNG PHẦN MÓNG HỒ BƠI NGƯỜI LỚN, TRẺ EM",,60 ngày,25/04/2026,25/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đào cát tới đáy bê tông lót Hồ bơi người lớn, trẻ em, sửa cát thủ công (9 x49m),(4.3x9)",,3 ngày,25/04/2026,26/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đầm nén nền, thí nghiệm K95",,3 ngày,27/04/2026,29/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đổ bê tông lót đáy Hồ (bao gồm trắc đạc định vị, bún mực vị trí)",,3 ngày,02/05/2026,04/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép Dầm, sàn đáy Hồ, thép chờ thành Hồ",,15 ngày,05/05/2026,19/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld Cốp pha đáy Hồ, gắn Waterbar mạch ngừng thành Hồ",,3 ngày ,20/05/2026,22/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, cốppha dầm sàn, cao độ sàn (chỉnh sửa...)",,1 ngày,23/05/2026,23/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông đáy Hồ,,1 ngày,24/05/2026,24/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép thành Hồ bơi, mương tràn (bao gồm vệ sinh cốt dính bê tông, nghiệm thu cốt thép)",,15 ngày,25/05/2026,08/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld Cốp pha thành Hồ bơi, mương tràn (bao gồm nghiệm thu Cốppha)",,15 ngày,09/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đổ bê tông thành Hồ, Mương tràn",,1 ngày,24/06/2026,25/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"B. CÔNG TÁC THI CÔNG PHẦN MÓN HỒ CÂN BẰNG, HỒ CẢNH QUAN, BỂ TH, TM",,57 ngày,26/06/2026,23/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đào cát tới đáy bê tông lót Hồ cảnh quan 01,02, Bể cân bằng 01, 02, Bể TH, Tách Mỡ sửa thủ công",,3 ngày,26/06/2026,28/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đầm nén nền, thí nghiệm K95",,3 ngày,29/06/2026,01/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đổ bê tông lót (bao gồm trắc đạc định vị, bún mực vị trí)",,2 ngày,02/07/2026,03/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép Dầm, sàn đáy Hồ, thép chờ thành Hồ, Bể TH, tách mỡ",,15 ngày,04/07/2026,18/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld Cốp pha đáy Hồ, gắn Waterbar mạch ngừng thành Hồ",,3 ngày,19/07/2026,21/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cốt thép, cốppha dầm sàn, cao độ sàn (chỉnh sửa...)",,1 ngày,22/07/2026,22/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông đáy Hồ,,1 ngày,23/07/2026,23/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép thành, Nắp Hồ CQ, Hồ CB, mương tràn, Bể TH, tách mỡ (bao gồm nghiệm thu cốt thép)",,15 ngày,24/07/2026,07/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld Cốp pha thành Hồ CQ, Hồ CB, mương tràn,Bể TH, tách mỡ (bao gồm nghiệm thu Cốppha)",,15 ngày,08/08/2026,22/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đổ bê tông thành Hồ, Mương tràn",,1 ngày,23/08/2026,23/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"C. CÔNG TÁC THI CÔNG THÁO VÁN KHUÔN, VỆ SINH ĐÁY HỒ",,12 ngày,24/08/2026,06/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo cốp pha thành Hồ, mương tràn Bể Bơi, Hồ cảnh quan, Hồ cân bằng,Bể TH, tách mỡ",,7 ngày,24/08/2026,30/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Vệ sinh đáy hồ (Cắt sắt biện pháp chống cốp pha thành, đáy)",,7 ngày,31/08/2026,06/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Vào cát nền sàn Terrace, Bơm nước đầm đặt K95",,3 ngày,06/09/2026,08/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông lót,,2 ngày,09/09/2026,10/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld cốt thép, Đổ bê tông sàn Terrace",,5 ngày,11/09/2026,15/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,D. CÔNG TÁC THI CÔNG HOÀN THIỆN - ỐP- LÁT,,45 ngày,06/09/2026,15/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ốp thành Hồ bơi, Hồ cảnh quan, Bể cân Bằng",,40 ngày,06/09/2026,10/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lát đáy Hồ bơi, Hồ cảnh quan, Bể cân Bằng, Sàn Terrace, rải sỏi",,40 ngày,11/09/2026,15/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lắp đặt thiết bị bơm,bộ lọc, đèn, thang",,40 ngày,11/09/2026,15/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Vệ sinh, chạy thử",,5 ngày,16/10/2026,20/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SẢNH ĐÓN-LOBBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"TIẾN ĐỘ THI CÔNG SẢNH ĐÓN (6,33X6,33=40m2) - LOBBY (161+756+125=1.042m2)",,422 ngày,20/04/2026,17/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A. CÔNG TÁC CHUẨN BỊ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bàn giao mặt bằng, giao nhận mốc (kiểm tra tọa độ, cao độ mốc)",,2 ngày,20/04/2026,21/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"LDVP Ban Chỉ huy, Làm đường công vụ, kho bãi tập kết vật tư, Wc tạm, Bãi gia công, Tập kết
thiết bị máy móc, đi kiểm tra năng lực các trạm Bê tông.",,5 ngày,20/04/2026,24/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,B. CÔNG TÁC THI CÔNG PHẦN MÓNG,,95 ngày,25/04/2026,29/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đào móng, sửa thủ công M1(40ck), M2(16ck), M3(4ck)",,10 ngày,25/04/2026,04/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld ván khuôn, Đổ bê tông lót móng mác 150",,5 ngày,01/05/2026,05/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gcld Ván khuôn, Cốt thép móng, thép chờ cổ Cột",,7 ngày,06/05/2026,12/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông móng,,7 ngày,07/05/2026,13/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
